obs,time,deployment,conductivity,SSP,Depth ,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('1350',)",3748835295,11,3.569669962,1484.723158,40.92321639,3767111115,3767111252,3748835295,0,internal_timestamp,41.19900131,1539846495,33.60189819,0,8.854000092,1026.237597,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1351',)",3748835295,11,3.569679976,1484.723268,40.89143927,3767111115,3767111252,3748835295,0,internal_timestamp,41.16699982,1539846495,33.60179901,0,8.854200363,1026.237342,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1352',)",3748835295,11,3.569700003,1484.723998,40.86760787,3767111115,3767111252,3748835295,0,internal_timestamp,41.14300156,1539846495,33.60179901,0,8.854499817,1026.237185,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1353',)",3748835295,11,3.569710016,1484.724187,40.84079741,3767111115,3767111252,3748835295,0,internal_timestamp,41.11600113,1539846495,33.60169983,0,8.854700089,1026.236953,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1354',)",3748835295,11,3.569710016,1484.723881,40.8139894,3767111115,3767111252,3748835295,0,internal_timestamp,41.0890007,1539846495,33.60150146,0,8.854800224,1026.236659,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1355',)",3748835295,11,3.569689989,1484.723735,40.78221851,3767111115,3767111252,3748835295,0,internal_timestamp,41.05699921,1539846495,33.6012001,0,8.854999542,1026.236246,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1356',)",3748835295,11,3.569669962,1484.723919,40.755418,3767111115,3767111252,3748835295,0,internal_timestamp,41.02999878,1539846495,33.60079956,0,8.85529995,1026.235762,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1357',)",3748835296,11,3.569659948,1484.72384,40.72762118,3767111115,3767111252,3748835296,0,internal_timestamp,41.0019989,1539846496,33.6004982,0,8.855500221,1026.235367,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1358',)",3748835296,11,3.569649935,1484.723518,40.69982052,3767111115,3767111252,3748835296,0,internal_timestamp,40.97399902,1539846496,33.60029984,0,8.855600357,1026.235069,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1359',)",3748835296,11,3.569649935,1484.723348,40.67400571,3767111115,3767111252,3748835296,0,internal_timestamp,40.94800186,1539846496,33.60020065,0,8.855699539,1026.234857,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1360',)",3748835296,11,3.569649935,1484.722628,40.6442056,3767111115,3767111252,3748835296,0,internal_timestamp,40.91799927,1539846496,33.60029984,0,8.855600357,1026.234813,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1361',)",3748835296,11,3.569659948,1484.722275,40.61440989,3767111115,3767111252,3748835296,0,internal_timestamp,40.88800049,1539846496,33.60039902,0,8.855600357,1026.234754,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1362',)",3748835296,11,3.569649935,1484.721459,40.58660179,3767111115,3767111252,3748835296,0,internal_timestamp,40.86000061,1539846496,33.60039902,0,8.855500221,1026.234642,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1363',)",3748835296,11,3.569649935,1484.721186,40.56176899,3767111115,3767111252,3748835296,0,internal_timestamp,40.83499908,1539846496,33.6004982,0,8.855500221,1026.234606,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1364',)",3748835296,11,3.569649935,1484.720354,40.5329683,3767111115,3767111252,3748835296,0,internal_timestamp,40.80599976,1539846496,33.6004982,0,8.855400085,1026.234489,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1365',)",3748835296,11,3.569639921,1484.719817,40.50714904,3767111115,3767111252,3748835296,0,internal_timestamp,40.77999878,1539846496,33.60039902,1,8.855400085,1026.234293,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1366',)",3748835296,11,3.569639921,1484.719324,40.47636379,3767111115,3767111252,3748835296,0,internal_timestamp,40.74900055,1539846496,33.60039902,0,8.855400085,1026.234152,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1367',)",3748835296,11,3.569639921,1484.718879,40.44855628,3767111115,3767111252,3748835296,0,internal_timestamp,40.72100067,1539846496,33.60039902,0,8.855400085,1026.234024,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1368',)",3748835296,11,3.569639921,1484.718914,40.41975374,3767111115,3767111252,3748835296,0,internal_timestamp,40.69200134,1539846496,33.6004982,0,8.855500221,1026.233954,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1369',)",3748835296,11,3.569649935,1484.718716,40.3919499,3767111115,3767111252,3748835296,0,internal_timestamp,40.66400146,1539846496,33.60039902,0,8.855600357,1026.233733,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1370',)",3748835297,11,3.569639921,1484.718375,40.36315271,3767111115,3767111252,3748835297,0,internal_timestamp,40.63499832,1539846497,33.60020065,1,8.855699539,1026.23343,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1371',)",3748835297,11,3.569619894,1484.718203,40.33734769,3767111115,3767111252,3748835297,0,internal_timestamp,40.60900116,1539846497,33.59980011,0,8.855899811,1026.232966,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1372',)",3748835297,11,3.569600105,1484.71785,40.30755788,3767111115,3767111252,3748835297,0,internal_timestamp,40.57899857,1539846497,33.59960175,0,8.855999947,1026.232658,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1373',)",3748835297,11,3.569590092,1484.716986,40.27677194,3767111115,3767111252,3748835297,0,internal_timestamp,40.54800034,1539846497,33.59960175,0,8.855899811,1026.232533,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1374',)",3748835297,11,3.569610119,1484.716354,40.24498352,3767111115,3767111252,3748835297,0,internal_timestamp,40.51599884,1539846497,33.59980011,0,8.855799675,1026.232558,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1375',)",3748835297,11,3.569629908,1484.715963,40.22014763,3767111115,3767111252,3748835297,0,internal_timestamp,40.49100113,1539846497,33.60010147,0,8.855699539,1026.232695,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1376',)",3748835297,11,3.569639921,1484.715443,40.1873636,3767111115,3767111252,3748835297,0,internal_timestamp,40.45800018,1539846497,33.60039902,0,8.855600357,1026.232793,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1377',)",3748835297,11,3.569639921,1484.714642,40.16054799,3767111115,3767111252,3748835297,0,internal_timestamp,40.43099976,1539846497,33.60039902,0,8.855500221,1026.232686,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1378',)",3748835297,11,3.569619894,1484.713826,40.13273979,3767111115,3767111252,3748835297,0,internal_timestamp,40.40299988,1539846497,33.60039902,0,8.855400085,1026.232574,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1379',)",3748835297,11,3.569610119,1484.712946,40.10095744,3767111115,3767111252,3748835297,0,internal_timestamp,40.37099838,1539846497,33.60039902,0,8.85529995,1026.232444,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1380',)",3748835297,11,3.569610119,1484.712549,40.07613139,3767111115,3767111252,3748835297,0,internal_timestamp,40.34600067,1539846497,33.60039902,0,8.85529995,1026.23233,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1381',)",3748835297,11,3.569610119,1484.712675,40.04534649,3767111115,3767111252,3748835297,0,internal_timestamp,40.31499863,1539846497,33.60029984,0,8.855500221,1026.232079,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1382',)",3748835297,11,3.569610119,1484.713055,40.01557139,3767111115,3767111252,3748835297,0,internal_timestamp,40.28499985,1539846497,33.59980011,0,8.855899811,1026.231489,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1383',)",3748835297,11,3.569610119,1484.713978,39.98877161,3767111115,3767111252,3748835297,0,internal_timestamp,40.25799942,1539846497,33.59939957,0,8.856399536,1026.230974,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1384',)",3748835297,11,3.569619894,1484.715424,39.95601672,3767111115,3767111252,3748835297,0,internal_timestamp,40.22499847,1539846497,33.59889984,0,8.857099533,1026.230322,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1385',)",3748835297,11,3.569619894,1484.716582,39.92822792,3767111115,3767111252,3748835297,0,internal_timestamp,40.1969986,1539846497,33.59840012,0,8.857700348,1026.229709,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1386',)",3748835297,11,3.569619894,1484.717133,39.90142744,3767111115,3767111252,3748835297,0,internal_timestamp,40.16999817,1539846497,33.59799957,0,8.858099937,1026.22921,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1387',)",3748835297,11,3.569629908,1484.717507,39.87064982,3767111115,3767111252,3748835297,0,internal_timestamp,40.13899994,1539846497,33.59780121,0,8.858400345,1026.228866,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1388',)",3748835297,11,3.569629908,1484.717332,39.84483101,3767111115,3767111252,3748835297,0,internal_timestamp,40.11299896,1539846497,33.59769821,0,8.858499527,1026.228652,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1389',)",3748835298,11,3.569639921,1484.716725,39.81403875,3767111115,3767111252,3748835298,0,internal_timestamp,40.08200073,1539846498,33.59790039,0,8.858400345,1026.228684,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1390',)",3748835298,11,3.569619894,1484.715861,39.78324884,3767111115,3767111252,3748835298,0,internal_timestamp,40.05099869,1539846498,33.59790039,0,8.858300209,1026.228558,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1391',)",3748835298,11,3.569590092,1484.7147,39.7574386,3767111115,3767111252,3748835298,0,internal_timestamp,40.02500153,1539846498,33.59759903,0,8.858200073,1026.22822,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1392',)",3748835298,11,3.569560051,1484.713851,39.72765088,3767111115,3767111252,3748835298,0,internal_timestamp,39.99499893,1539846498,33.59730148,0,8.858200073,1026.22785,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1393',)",3748835298,11,3.569540024,1484.712858,39.69686785,3767111115,3767111252,3748835298,0,internal_timestamp,39.9640007,1539846498,33.59719849,0,8.858099937,1026.227643,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1394',)",3748835298,11,3.569550037,1484.712108,39.66507258,3767111115,3767111252,3748835298,0,internal_timestamp,39.93199921,1539846498,33.59759903,0,8.857899666,1026.227842,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1395',)",3748835298,11,3.569580078,1484.711732,39.64122925,3767111115,3767111252,3748835298,0,internal_timestamp,39.90800095,1539846498,33.59790039,0,8.85779953,1026.227984,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1396',)",3748835298,11,3.569590092,1484.711938,39.61541087,3767111115,3767111252,3748835298,0,internal_timestamp,39.88199997,1539846498,33.59780121,0,8.857999802,1026.227757,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1397',)",3748835298,11,3.569570065,1484.712791,39.58465012,3767111115,3767111252,3748835298,0,internal_timestamp,39.85100174,1539846498,33.5970993,0,8.858599663,1026.226972,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1398',)",3748835298,11,3.569550037,1484.714015,39.55389573,3767111115,3767111252,3748835298,0,internal_timestamp,39.81999969,1539846498,33.59609985,0,8.859399796,1026.225922,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1399',)",3748835298,11,3.56953001,1484.715395,39.52512726,3767111115,3767111252,3748835298,0,internal_timestamp,39.79100037,1539846498,33.59519959,0,8.860199928,1026.22496,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1400',)",3748835298,11,3.569519997,1484.716006,39.49435887,3767111115,3767111252,3748835298,0,internal_timestamp,39.75999832,1539846498,33.59460068,0,8.860699654,1026.224271,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1401',)",3748835298,11,3.569519997,1484.716776,39.46557644,3767111115,3767111252,3748835298,0,internal_timestamp,39.73099899,1539846498,33.59410095,0,8.861200333,1026.223669,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1402',)",3748835298,11,3.569509983,1484.717264,39.43480519,3767111115,3767111252,3748835298,0,internal_timestamp,39.70000076,1539846498,33.59370041,0,8.861599922,1026.223151,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1403',)",3748835298,11,3.569509983,1484.717835,39.40899691,3767111115,3767111252,3748835298,0,internal_timestamp,39.67399979,1539846498,33.59329987,0,8.862000465,1026.222656,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1404',)",3748835298,11,3.569499969,1484.718355,39.38021079,3767111115,3767111252,3748835298,0,internal_timestamp,39.64500046,1539846498,33.59289932,0,8.862400055,1026.222148,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1405',)",3748835298,11,3.569499969,1484.718668,39.35340617,3767111115,3767111252,3748835298,0,internal_timestamp,39.61800003,1539846498,33.59260178,0,8.862700462,1026.221745,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1406',)",3748835299,11,3.569499969,1484.718693,39.32461285,3767111115,3767111252,3748835299,0,internal_timestamp,39.5890007,1539846499,33.5923996,0,8.86289978,1026.221423,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1407',)",3748835299,11,3.569489956,1484.718339,39.29482241,3767111115,3767111252,3748835299,0,internal_timestamp,39.55899811,1539846499,33.59220123,0,8.862999916,1026.221115,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1408',)",3748835299,11,3.569489956,1484.718524,39.26801509,3767111115,3767111252,3748835299,0,internal_timestamp,39.5320015,1539846499,33.59209824,0,8.863200188,1026.22088,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1409',)",3748835299,11,3.569489956,1484.718769,39.23723618,3767111115,3767111252,3748835299,0,internal_timestamp,39.50099945,1539846499,33.59180069,0,8.863499641,1026.220458,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1410',)",3748835299,11,3.569489956,1484.719154,39.20745079,3767111115,3767111252,3748835299,0,internal_timestamp,39.47100067,1539846499,33.59159851,0,8.863800049,1026.220116,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1411',)",3748835299,11,3.569489956,1484.719326,39.1796564,3767111115,3767111252,3748835299,0,internal_timestamp,39.44300079,1539846499,33.59120178,0,8.864100456,1026.21963,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1412',)",3748835299,11,3.569479942,1484.719415,39.15483339,3767111115,3767111252,3748835299,0,internal_timestamp,39.41799927,1539846499,33.5909996,0,8.864299774,1026.219327,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1413',)",3748835299,11,3.569459915,1484.718761,39.12207106,3767111115,3767111252,3748835299,0,internal_timestamp,39.38499832,1539846499,33.59059906,0,8.86439991,1026.218847,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1414',)",3748835299,11,3.569430113,1484.718347,39.09626144,3767111115,3767111252,3748835299,0,internal_timestamp,39.35900116,1539846499,33.59030151,0,8.864500046,1026.21848,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1415',)",3748835299,11,3.569400072,1484.71709,39.06448752,3767111115,3767111252,3748835299,0,internal_timestamp,39.32699966,1539846499,33.59000015,0,8.86439991,1026.218113,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1416',)",3748835299,11,3.569390059,1484.717311,39.03966137,3767111115,3767111252,3748835299,0,internal_timestamp,39.30199814,1539846499,33.58990097,0,8.864600182,1026.21789,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1417',)",3748835299,11,3.569400072,1484.717583,39.01087139,3767111115,3767111252,3748835299,0,internal_timestamp,39.27299881,1539846499,33.58959961,0,8.864899635,1026.217475,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1418',)",3748835299,11,3.569400072,1484.718693,38.98010387,3767111115,3767111252,3748835299,0,internal_timestamp,39.24200058,1539846499,33.58909988,0,8.86550045,1026.216848,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1419',)",3748835299,11,3.569400072,1484.720177,38.95033905,3767111115,3767111252,3748835299,0,internal_timestamp,39.2120018,1539846499,33.5882988,0,8.866299629,1026.215959,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1420',)",3748835299,11,3.569400072,1484.721873,38.92553418,3767111115,3767111252,3748835299,0,internal_timestamp,39.18700027,1539846499,33.58760071,0,8.867099762,1026.215173,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1421',)",3748835299,11,3.569390059,1484.722903,38.8977473,3767111115,3767111252,3748835299,0,internal_timestamp,39.1590004,1539846499,33.5870018,0,8.867699623,1026.214482,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1422',)",3748835300,11,3.569390059,1484.723102,38.87193795,3767111115,3767111252,3748835300,0,internal_timestamp,39.13299942,1539846500,33.58660126,0,8.868000031,1026.214003,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1423',)",3748835300,11,3.569400072,1484.723336,38.84016044,3767111115,3767111252,3748835300,0,internal_timestamp,39.10100174,1539846500,33.58660126,0,8.868200302,1026.213825,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1424',)",3748835300,11,3.569410086,1484.723678,38.8153312,3767111115,3767111252,3748835300,0,internal_timestamp,39.07600021,1539846500,33.58660126,1,8.86839962,1026.21368,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1425',)",3748835300,11,3.569400072,1484.723196,38.78554722,3767111115,3767111252,3748835300,0,internal_timestamp,39.04600143,1539846500,33.5862999,0,8.868499756,1026.213291,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1426',)",3748835300,11,3.569400072,1484.723245,38.757746,3767111115,3767111252,3748835300,0,internal_timestamp,39.01800156,1539846500,33.58610153,0,8.868700027,1026.212977,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1427',)",3748835300,11,3.569390059,1484.723553,38.730941,3767111115,3767111252,3748835300,0,internal_timestamp,38.99100113,1539846500,33.58580017,0,8.869000435,1026.212571,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1428',)",3748835300,11,3.569380045,1484.72347,38.70314277,3767111115,3767111252,3748835300,0,internal_timestamp,38.96300125,1539846500,33.58549881,0,8.869199753,1026.212176,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1429',)",3748835300,11,3.569380045,1484.723288,38.67633058,3767111115,3767111252,3748835300,0,internal_timestamp,38.93600082,1539846500,33.58539963,0,8.869299889,1026.211959,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1430',)",3748835300,11,3.569380045,1484.723106,38.64951838,3767111115,3767111252,3748835300,0,internal_timestamp,38.9090004,1539846500,33.58530045,0,8.869400024,1026.211742,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1431',)",3748835300,11,3.569370031,1484.722892,38.62072094,3767111115,3767111252,3748835300,0,internal_timestamp,38.88000107,1539846500,33.58520126,0,8.86950016,1026.211517,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
